2ft3_A	No repeats found			
2ft3_B	No repeats found			
2ft3_C	No repeats found			
2ft3_D	No repeats found			
2ft3_E	No repeats found			
2ft3_F	No repeats found			
2fv2_B	139-177;178-229;4-37;38-90;91-138	0.69827;0.60881;0.64002;0.69827;0.69729	TP	
2fv2_C	139-177;178-229;91-138	0.73024;0.61524;0.73024	TP	
2fv2_D	139-177;178-227;228-269;33-90;91-138	0.67712;0.62873;0.58897;0.54592;0.67712	TP	
2g5p_A	No repeats found			
2g63_C	No repeats found			
2g63_D	No repeats found			
2g7c_A	No repeats found			
2g7c_B	No repeats found			
2g8c_O	No repeats found			
2g99_A	No repeats found			
2g99_B	No repeats found			
2g9a_A	No repeats found			
2gbf_A	No repeats found			
2gc4_A	No repeats found			
2gc4_E	No repeats found			
2gc4_I	No repeats found			
2gc4_M	No repeats found			
2gc7_A	No repeats found			
2gc7_E	No repeats found			
2gc7_I	No repeats found			
2gc7_M	No repeats found			
2gg4_A	No repeats found			
2gg6_A	No repeats found			
2gga_A	No repeats found			
2ggd_A	No repeats found			
2gge_H	126-153;154-180;181-209;210-237;238-286;287-311;3-74;334-371;75-103	0.53513;0.53513;0.41350;0.44288;0.47638;0.48254;;0.31342;0.48254		
2ggo_A	No repeats found			
2ggq_A	No repeats found			
2gl7_A	No repeats found			
2gl7_D	No repeats found			
2gnq_A	No repeats found			
2go2_A	No repeats found			
2gop_A	No repeats found			
2gop_B	No repeats found			
2gsk_A	No repeats found			
2gvw_A	No repeats found			
2gvx_A	No repeats found			
2gys_B	No repeats found			
2gzb_B	106-132;133-150;28-50;51-84;85-105	0.34702;0.39536;0.39134;0.33454;0.39536		
2gzx_A	No repeats found			
2h0l_A	116-138;139-158;168-185;19-43;200-216;217-249;250-274;275-297;298-316;44-66;67-90;91-115	0.74101;0.64749;0.70372;0.71013;0.77955;0.70372;0.68196;0.67439;0.73156;0.77955;0.73156;0.71013	TP	
2h13_A	No repeats found			
2h14_A	No repeats found			
2h2n_A	No repeats found			
2h3x_A	No repeats found			
2h3x_D	No repeats found			
2h47_A	No repeats found			
2h47_D	147-191;192-260;261-294;295-336;344-388;43-90;91-132	0.62261;0.57357;0.31070;0.59788;0.62261;0.61296;0.60930	TP	
2h47_F	No repeats found			
2h47_H	No repeats found			
2h4m_A	No repeats found			
2h4m_B	No repeats found			
2h68_A	No repeats found			
2h68_B	No repeats found			
2h6f_A	No repeats found			
2h6g_A	No repeats found			
2h6h_A	No repeats found			
2h6i_A	No repeats found			
2h6k_A	No repeats found			
2h6k_B	No repeats found			
2h6n_A	124-165;166-201;40-81;202-250;296-334;82-123	0.93334;0.88206;0.87362;0.81860;0.80177;0.93334	TP	
2h6n_B	124-159;160-207;40-81;208-250;296-333;82-123	0.92840;0.88749;0.85775;0.81828;0.84003;0.92840	TP	
2h6q_A	124-165;166-201;40-81;202-250;296-333;82-123	0.93915;0.87942;0.87334;0.82313;0.80982;0.93915	TP	
2h6q_B	124-159;160-201;40-81;202-250;296-333;82-123	0.92706;0.88600;0.85992;0.81507;0.84395;0.92706	TP	
2h6r_A	No repeats found			
2h6r_B	No repeats found			
2h6r_C	No repeats found			
2h6r_D	No repeats found			
2h6r_E	No repeats found			
2h6r_F	No repeats found			
2h6r_G	No repeats found			
2h6r_H	No repeats found			
2h9l_A	No repeats found			
2h9m_A	140-183;184-224;268-311;56-97;98-139	0.93708;0.86783;0.87938;0.85872;0.93708	TP	
2h9m_C	No repeats found			
2h9n_A	123-164;165-201;39-80;202-249;295-334;81-122	0.91907;0.86747;0.86513;0.80947;0.81433;0.91907	TP	
2h9n_C	124-165;166-201;202-250;40-81;296-333;82-123	0.93146;0.88984;0.79922;0.86755;0.80925;0.93146	TP	
2h9p_A	No repeats found			
2he0_A	116-149;150-182;183-214;215-244;50-82;83-115	0.87538;0.91879;0.91879;0.86285;0.90624;0.86872	TP	
2he0_B	116-149;150-182;183-214;215-244;52-82;83-115	0.86480;0.91811;0.91811;0.84666;0.86159;0.87997	TP	
2hes_X	No repeats found			
2hj4_A	174-201;202-220;235-254;282-303;304-323;324-348;358-376;377-398;103-123;399-420;124-142;153-173	0.50156;0.41586;0.33036;0.36097;0.16544;0.45657;0.54925;0.45657;0.47337;0.44509;0.50156;0.54925		221-234;89-102;255-267;75-88
2hj4_B	No repeats found			
2hjb_A	No repeats found			
2hjb_B	No repeats found			
2hkd_A	No repeats found			
2hkm_A	No repeats found			
2hkm_B	No repeats found			
2hkr_A	No repeats found			
2hkr_B	86-117;223-263;264-306;318-369;370-410;411-430;118-168;169-214	0.57036;0.57273;0.53874;0.58111;0.58111;;0.58516;0.58516	TP	
2ho1_A	No repeats found			
2ho1_B	No repeats found			
2hqs_A	No repeats found			
2hqs_D	No repeats found			
2hu7_A	No repeats found			
2hu8_B	No repeats found			
2hxc_A	No repeats found			
2hxc_B	No repeats found			
2hye_C	119-140;141-165;166-182;183-205;206-229;230-251;252-268;277-304;305-328;329-351;352-370;371-396;397-421;422-438;439-463;464-488;489-512;538-557;55-75;587-605;606-635;675-693;722-741;91-118	0.49362;0.57309;0.57308;0.60564;0.54163;0.55422;0.63821;0.52692;0.52817;0.62661;0.46403;0.48231;0.57247;0.56656;0.52101;0.48825;0.59003;0.52355;0.63821;0.44170;0.41830;0.54459;0.56932;0.62661	TP	694-708
2hyz_A	1-32;101-133;33-65;66-100	0.98293;0.98146;0.98760;0.98760	TP	
2i0r_A	No repeats found			
2i0r_B	No repeats found			
2i0s_A	No repeats found			
2i0s_B	86-117;215-260;261-310;311-369;370-410;411-430;118-168;169-214	0.56987;0.63538;0.54081;0.61836;0.63538;;0.58704;0.60023	TP	
2i0t_A	No repeats found			
2i0t_B	No repeats found			
2i13_A	No repeats found			
2i3s_A	No repeats found			
2i3s_E	No repeats found			
2i3t_A	No repeats found			
2i3t_C	No repeats found			
2i3t_E	No repeats found			
2i3t_G	No repeats found			
2i5v_O	No repeats found			
2i5z_O	No repeats found			
2iaa_A	132-155;156-171;183-199;200-217;243-263;264-284;285-301;302-326;327-347;348-367;53-71;72-98;99-121	0.46417;0.40818;0.29911;0.38069;0.37170;0.23768;0.40854;0.40818;0.39572;0.40854;0.37660;0.46417;0.38049		
2iaa_D	No repeats found			
2iae_A	No repeats found			
2iae_D	140-176;196-232;233-273;274-312;313-355;356-392;393-433;40-77;434-472;473-511;512-550;551-588;78-116;8-39	0.60381;0.78610;0.69011;0.76368;0.80457;0.80457;0.76368;0.61987;0.72918;0.77861;0.77861;0.75699;0.69787;0.55235	TP	
2iae_E	155-192;193-234;235-273;274-314;315-361;362-400	0.69930;0.53530;0.56701;0.69929;0.57157;0.65380	TP	
2iax_A	No repeats found			
2id5_A	No repeats found			
2id5_B	No repeats found			
2id5_C	No repeats found			
2id5_D	No repeats found			
2ie3_A	No repeats found			
2ie4_A	No repeats found			
2iej_A	No repeats found			
2ifg_A	142-169;47-69;170-196;197-213;214-260;261-280;302-343;358-376;70-94;95-118;119-141	0.33619;0.26606;0.19334;0.27259;0.36082;0.38567;0.36082;0.38567;0.39785;0.43209;0.43209		281-293;344-357
2ifg_B	70-94;95-118;119-141	0.38818;0.40538;0.40538		
2ifu_B	No repeats found			
2ifu_C	No repeats found			
2ifu_D	No repeats found			
2iho_A	No repeats found			
2iic_A	No repeats found			
2iic_D	No repeats found			
2iou_G	No repeats found			
2iq7_E	No repeats found			
2iq7_F	No repeats found			
2iu8_A	No repeats found			
2iu8_B	No repeats found			
2iu8_C	No repeats found			
2iu9_A	112-129;130-147;148-165;166-183;184-221;222-243;244-261;262-279;280-297;312-346;22-42;43-61;62-77;78-96	0.66682;0.69338;0.67621;0.66682;0.48645;0.63951;0.69338;0.67977;0.64485;;0.18708;0.32786;0.32786;0.19006	TP	7-21;298-311
2iu9_C	No repeats found			
2iua_A	No repeats found			
2iua_C	No repeats found			
2iup_A	No repeats found			
2iup_B	172-189;190-222;86-131;234-267;283-313;314-336;337-377;388-418;132-171	;0.66894;0.60154;0.56484;0.53684;;0.60832;0.62934;0.66894	TP	268-282;419-432
2iuq_A	No repeats found			
2iuq_B	No repeats found			
2iur_A	No repeats found			
2iur_B	86-117;215-260;261-310;311-369;370-410;411-430;118-168;169-214	0.57693;0.63158;0.54337;0.62005;0.63158;;0.58668;0.59538	TP	
2iuv_A	No repeats found			
2iuv_B	No repeats found			
2ivz_C	No repeats found			
2iwv_A	No repeats found			
2iwv_B	No repeats found			
2iwv_C	No repeats found			
2iwv_D	No repeats found			
2j04_A	No repeats found			
2j55_H	No repeats found			
2j55_J	No repeats found			
2j56_H	No repeats found			
2j56_J	No repeats found			
2j57_G	No repeats found			
2j57_H	No repeats found			
2j57_I	No repeats found			
2j57_J	No repeats found			
2j8k_A	No repeats found			
2j8s_D	106-138;40-72;73-105	0.93380;0.86340;0.93380	TP	
2j8s_E	106-138;40-72;73-105	0.92609;0.86898;0.92609	TP	
2j9q_A	418-443;467-502;503-536;537-570;571-615;616-636;350-383;384-417	0.58885;0.76087;0.82490;0.87737;0.79682;;0.82034;0.87737	TP	
2jdq_A	No repeats found			
2jdq_B	No repeats found			
2je0_A	No repeats found			
2je0_B	No repeats found			
2je0_C	No repeats found			
2je0_D	No repeats found			
2je0_E	No repeats found			
2je0_F	No repeats found			
2je1_A	No repeats found			
2je1_B	No repeats found			
2je1_C	No repeats found			
2je1_D	No repeats found			
2jf3_A	No repeats found			
2jk4_A	No repeats found			
2jkr_B	No repeats found			
2jkr_E	No repeats found			
2jkt_A	No repeats found			
2jkt_B	No repeats found			
2jkt_E	No repeats found			
2jll_A	No repeats found			
2jqd_A	No repeats found			
2jqy_A	No repeats found			
2k2c_A	No repeats found			
2mhk_A	123-160;161-190;191-230;25-52;53-88;89-122	0.93007;0.88588;0.93726;0.87065;0.98616;0.98616	TP	
2n3d_A	No repeats found			
2n3v_A	No repeats found			
2npo_A	110-127;128-145;146-163;164-180;30-45;46-74;90-109	0.72093;0.72093;0.70816;0.64554;0.25423;0.23047;0.54600	TP	75-89
2npp_A	No repeats found			
2npp_B	143-187;188-219;236-274;275-316;317-346;360-392;393-410;34-84;85-142	0.59258;0.55401;0.60998;0.59258;0.45737;0.60998;0.55401;0.57274;0.50849	TP	
2npp_D	No repeats found			
2nuw_A	No repeats found			
2nuw_B	No repeats found			
2nux_A	123-151;152-171;179-203;204-230;241-282;34-65;66-91;7-33;92-122	0.35138;0.40896;0.39865;0.56297;0.49551;0.52647;0.56297;0.52996;0.50599	TP	
2nuy_A	No repeats found			
2nv2_K	No repeats found			
2nv9_B	No repeats found			
2nw0_B	No repeats found			
2nyl_A	No repeats found			
2nyl_B	145-182;183-224;225-263;264-304;305-348;349-390	0.61158;0.52683;0.55728;0.61158;0.55279;0.57020	TP	
2nyl_D	140-176;177-215;216-254;255-336;337-376;377-414;415-453	0.67069;0.76203;0.77183;;0.77183;0.72412;0.72412	TP	
2nyl_E	No repeats found			
2nym_A	117-197;198-236;237-275;276-318;319-357;358-396;397-435;475-513;514-552;553-588;83-116	;0.73692;0.64192;0.74089;0.82179;0.82179;0.72424;0.75825;0.75825;0.76204;0.76204	TP	
2nym_B	No repeats found			
2nym_D	No repeats found			
2nym_E	No repeats found			
2nzi_A	No repeats found			
2nzi_B	No repeats found			
2o0b_A	No repeats found			
2o15_A	No repeats found			
2o26_W	No repeats found			
2o26_X	No repeats found			
2o4v_B	No repeats found			
2o56_D	139-165;166-215;216-241;242-264;265-288;289-316;317-340;63-84;95-110	0.69896;;0.51399;0.54403;0.33568;0.56656;0.61942;0.50232;0.69896	TP	48-62
2o6q_A	135-158;159-182;183-206;207-230;42-62;231-262;63-86;87-110;111-134	0.90601;0.86601;0.84825;0.76081;0.42966;0.38449;0.85230;0.86412;0.90601	TP	
2o6r_A	127-150;34-54;151-179;55-78;79-102;103-126	0.82017;0.39974;0.32547;0.79370;0.85917;0.85917	TP	
2o6s_A	127-150;34-54;151-174;175-203;55-78;79-102;103-126	0.92012;0.44195;0.86049;0.33494;0.78796;0.87660;0.92012	TP	
2o6s_B	127-150;34-54;151-174;175-202;55-78;79-102;103-126	0.86431;0.41811;0.86431;0.33706;0.81191;0.85655;0.85655	TP	
2o7q_A	No repeats found			
2o9k_A	124-159;34-81;160-201;202-250;290-333;82-123	0.92634;0.85113;0.89422;0.84661;0.84972;0.92634	TP	
2o9k_C	124-159;160-201;202-250;40-81;296-333;82-123	0.92314;0.88241;0.79674;0.86639;0.84265;0.92314	TP	
2oag_A	No repeats found			
2oag_D	No repeats found			
2ocz_A	No repeats found			
2odl_A	No repeats found			
2oej_A	No repeats found			
2ofj_B	No repeats found			
2og9_A	No repeats found			
2og9_B	155-178;179-208;209-235;236-259;260-284;285-310;311-330;50-81;82-108	0.55153;0.56003;0.45392;0.56003;0.45707;0.55153;0.37973;0.38939;0.49948		119-133
2ogz_B	No repeats found			
2oi5_A	272-289;290-306;307-323;324-341;342-358;376-400;401-418;419-434	0.63863;0.77697;0.77697;0.51482;0.49857;0.60748;0.53370;0.46101	TP	
2oi5_B	272-289;290-306;307-323;324-341;342-358;376-400;401-418;419-434	0.67925;0.75417;0.75417;0.55953;0.51487;0.58803;0.53512;0.47625	TP	
2oi6_A	No repeats found			
2oi6_B	272-289;290-306;307-323;324-341;359-375	0.68282;0.78128;0.78128;0.54167;0.61469	TP	
2oi7_A	No repeats found			
2oi7_B	No repeats found			
2oiz_A	No repeats found			
2oiz_B	86-117;215-263;264-306;318-369;370-410;411-430;118-168;169-214	0.57192;0.63759;0.53453;0.58088;0.63759;;0.58677;0.58677	TP	
2ojh_A	No repeats found			
2ojy_A	No repeats found			
2ojy_B	215-260;86-117;261-310;311-369;370-410;411-430;118-168;169-214	0.63653;0.56728;0.54122;0.61637;0.63653;;0.58662;0.60040	TP	
2ok4_A	No repeats found			
2ok4_B	No repeats found			
2ok5_A	No repeats found			
2ok6_A	174-201;85-101;202-221;235-254;283-303;304-323;324-348;357-376;102-123;377-398;399-418;124-143;152-173	0.48860;0.26197;0.41761;0.36956;0.36956;0.14398;0.46406;0.47907;0.50352;0.46406;0.42674;0.48860;0.50352		222-234;255-267;419-430
2ok6_B	No repeats found			
2ol6_O	No repeats found			
2ol8_O	No repeats found			
2onc_C	No repeats found			
2ond_A	No repeats found			
2ond_B	No repeats found			
2oog_D	No repeats found			
2oph_B	No repeats found			
2oqh_A	130-164;165-193;194-219;220-242;243-264;265-292;293-319;333-369;38-72;73-109	0.60196;0.60196;0.46596;0.42456;0.35199;0.53139;0.58181;0.35751;0.45820;0.58181		
2oqy_H	No repeats found			
2otd_C	No repeats found			
2ovr_B	No repeats found			
2ox1_A	No repeats found			
2oy1_O	No repeats found			
2oy5_O	No repeats found			
2oy7_A	No repeats found			
2oy8_A	No repeats found			
2oyb_O	No repeats found			
2oz3_A	211-236;237-262;286-313;314-333	0.52328;0.49955;0.52328;0.35271		
2oz3_B	211-236;237-262;286-313;314-333	0.53610;0.50422;0.53610;0.36989	TP	
2oz3_E	211-236;237-262;286-313;314-333	0.53322;0.50000;0.53322;0.36623	TP	
2oz4_A	No repeats found			
2p2c_P	109-141;12-42;43-75;76-108	0.88592;0.78076;0.90862;0.90862	TP	
2p2c_Q	109-141;43-75;76-108	0.88589;0.90847;0.90847	TP	
2p2c_R	109-141;13-42;43-75;76-108	0.88707;0.82488;0.90619;0.90619	TP	
2p2c_S	109-141;43-75;76-108	0.88699;0.90724;0.90724	TP	
2p2c_T	109-141;43-75;76-108	0.88401;0.91019;0.91019	TP	
2p2c_U	109-141;43-75;76-108	0.88484;0.90974;0.90974	TP	
2p2o_B	No repeats found			
2p2o_C	No repeats found			
2p2o_E	No repeats found			
2p4o_A	No repeats found			
2p76_E	No repeats found			
2p76_F	No repeats found			
2p88_A	No repeats found			
2p88_D	No repeats found			
2p88_E	No repeats found			
2p88_F	No repeats found			
2p88_G	No repeats found			
2p8q_A	No repeats found			
2p9i_C	No repeats found			
2p9k_C	No repeats found			
2p9n_C	No repeats found			
2p9p_C	No repeats found			
2p9s_C	No repeats found			
2p9u_C	No repeats found			
2pbi_B	No repeats found			
2pbi_D	No repeats found			
2pce_A	No repeats found			
2pce_C	No repeats found			
2pec_A	112-137;138-176;177-203;204-225;226-248;249-274;27-60;275-296;297-322;323-350;61-80;81-103	0.64134;0.64134;0.57272;0.57272;0.54414;0.53620;0.34682;0.29262;0.24432;0.34682;0.19417;0.29994		14-26
2pf4_A	No repeats found			
2pf4_B	120-157;158-196;197-235;275-317;318-356;357-395;473-512;513-551;552-588;82-119	0.74792;0.80729;0.77596;0.80729;0.74591;0.76022;0.81728;0.81728;0.80841;0.72308	TP	
2pf4_C	No repeats found			
2pf4_D	No repeats found			
2pft_A	No repeats found			
2pge_A	No repeats found			
2pgw_A	No repeats found			
2pgw_C	No repeats found			
2pgw_D	139-163;164-192;193-218;219-243;266-293;294-320;331-375	0.53429;0.53429;0.47127;0.43217;0.51229;0.49563;		
2pgw_F	No repeats found			
2pgw_H	No repeats found			
2pi3_O	No repeats found			
2pig_A	119-136;159-175;176-192;193-214;239-256;257-275;276-293;79-96;97-118	0.55098;0.69666;0.74684;0.74684;0.61404;0.68066;0.68066;0.60250;0.66508	TP	
2pkg_A	No repeats found			
2pkg_B	178-216;217-294;295-337;338-376;377-415;416-454;494-532;533-571	0.81100;0.80110;0.81100;0.80954;0.78736;0.79694;0.82672;0.82672	TP	
2pl2_A	No repeats found			
2pl2_B	No repeats found			
2pm6_B	No repeats found			
2pm6_D	No repeats found			
2pm7_B	No repeats found			
2pm7_D	No repeats found			
2pm9_B	No repeats found			
2pnn_A	227-275;113-141;276-325;326-357;142-188;189-226	0.65045;0.44200;0.62407;0.65045;0.64505;0.64505	TP	
2pp0_B	No repeats found			
2pp1_A	164-191;192-222;223-246;247-272;296-323;324-342	0.63049;0.53698;0.48609;0.51372;0.63049;0.34908	TP	
2pp1_C	164-191;192-222;223-246;247-272;296-323;324-342	0.63274;0.53853;0.48534;0.51375;0.63274;0.34975	TP	
2pp1_D	164-191;192-222;223-246;247-272;296-323;324-342	0.63225;0.53830;0.48528;0.51344;0.63225;0.34991	TP	
2pp1_E	164-191;192-222;223-246;247-272;296-323;324-342	0.63173;0.53758;0.48556;0.51366;0.63173;0.34974	TP	
2pp1_F	164-191;192-222;223-246;247-272;296-323;324-342	0.63191;0.53772;0.48553;0.51347;0.63191;0.34943	TP	
2pp3_C	164-184;185-215;223-241;242-274;275-291;292-316;317-339;35-63;64-95;96-119	0.42788;0.49756;0.36999;0.51489;0.44421;0.44421;0.43648;0.25911;0.41369;0.51489		
2ppg_A	215-241;242-265;288-315;316-342	0.46374;0.44692;0.47859;0.47859		
2pq9_A	No repeats found			
2pqb_A	No repeats found			
2pqc_A	No repeats found			
2pqd_A	No repeats found			
2prn_A	No repeats found			
2prt_A	No repeats found			
2pyg_B	No repeats found			
2pyh_A	No repeats found			
2pyh_B	No repeats found			
2pz0_B	115-144;145-167;168-190;17-43;191-214;215-235	0.50564;0.44218;0.44239;0.48308;0.50564;0.48308		
2q4g_W	No repeats found			
2q4g_Y	No repeats found			
2q5d_A	1-32;121-160;161-208;209-252;253-289;315-364;33-68;365-401;402-443;444-482;499-543;544-600;601-643;644-685;686-723;724-775;791-828;829-872;88-120	0.74759;0.72850;0.68431;0.81314;0.74759;0.73452;0.71865;0.62683;0.75642;0.81314;0.68304;0.71438;0.71438;0.74717;0.73889;0.77277;0.77277;0.69615;0.65388	TP	
2q7f_A	123-157;158-190;191-224;56-88;89-122	0.74603;0.86007;0.88561;0.88893;0.88893	TP	
2q7f_B	123-157;158-190;191-224;56-88;89-122	0.76346;0.87677;0.90597;0.89803;0.90597	TP	
2q7q_A	No repeats found			
2q7q_B	No repeats found			
2qc5_A	132-177;10-47;178-219;220-257;258-294;48-93;94-131	0.92312;0.87212;0.92312;0.86543;0.82929;0.84985;0.87212	TP	
2qc9_A	2010-2043;2044-2075;1914-1943;1944-1976;1977-2009	0.91156;0.91315;0.85806;0.83130;0.91315	TP	
2qc9_B	2010-2043;1910-1943;2044-2075;2076-2106;1944-1976;1977-2009	0.90936;0.88007;0.93301;0.80002;0.81614;0.93301	TP	
2qde_A	137-162;163-191;192-217;218-242;243-264;265-292;293-317;345-382;53-83;84-116	0.59219;0.57352;0.51386;0.43204;0.42611;0.51484;0.39337;0.34127;0.47958;0.59219		
2qde_D	137-161;162-191;192-217;218-241;242-264;265-292;293-320;345-382;58-83;84-116	0.58494;0.57059;0.49825;0.43437;0.42547;0.52454;0.39984;0.31852;0.50340;0.58494		
2qez_A	No repeats found			
2qfq_A	No repeats found			
2qft_A	No repeats found			
2qfu_A	No repeats found			
2qgy_A	137-165;166-186;195-220;221-245;246-267;268-295;296-322;60-76;77-114	0.55854;0.61874;0.61135;0.51882;0.52283;0.55854;0.55849;0.61874;0.53191	TP	
2qia_A	No repeats found			
2qiv_X	No repeats found			
2qj6_A	No repeats found			
2qj6_B	No repeats found			
2qk1_A	322-406;444-491;492-534;407-443	;0.61553;0.64486;0.64486	TP	
2qk2_A	No repeats found			
2qkx_A	273-290;291-308;309-324;325-341;342-359;360-376	0.52625;0.55767;0.56750;0.56750;0.53504;0.55755	TP	
2qm9_B	No repeats found			
2qmr_A	No repeats found			
2qmr_B	121-209;210-286;38-120;390-468;469-552;553-661;662-738	0.73789;0.83224;0.77132;0.83224;0.77616;0.74039;0.82782	TP	
2qmr_C	122-167;168-206;207-248;249-290;291-392;430-467;468-514;661-700;701-742;743-785;81-121	0.74918;0.68702;0.77853;0.76280;0.76437;0.81268;0.81268;0.77853;0.76873;0.73944;0.75383	TP	
2qmr_D	No repeats found			
2qna_A	No repeats found			
2qtk_A	No repeats found			
2qtk_B	No repeats found			
2qxv_A	No repeats found			
2qy1_B	No repeats found			
2qyg_D	No repeats found			
2qyi_B	No repeats found			
2qyi_D	No repeats found			
2qyj_A	106-138;40-72;73-105	0.97331;0.93662;0.97331	TP	
2qza_A	No repeats found			
2r17_C	615-657;496-536;671-727;728-779;537-568;580-614	0.64028;0.65436;0.65436;0.61970;0.64995;0.64995	TP	
2r17_D	624-661;662-715;484-501;502-531;716-754;755-778;532-568;580-614	0.58201;0.58190;0.44417;0.53526;0.63104;0.63105;0.71464;0.71464	TP	
2r19_A	No repeats found			
2r1a_A	No repeats found			
2r1a_B	No repeats found			
2r1a_C	142-165;44-62;73-98;113-132	0.46830;0.46830;0.44002;0.46581		32-43;99-112
2r1a_D	132-164;63-100;32-62;101-131	0.57388;0.68379;0.68379;0.59938	TP	
2r1a_E	No repeats found			
2r1a_F	No repeats found			
2r1a_G	142-165;44-63;73-98;113-132	0.42636;0.36669;0.37545;0.42636		31-43;99-112
2r1a_H	142-164;44-62;73-97;113-131	0.42145;0.44031;0.39327;0.44031		31-43;98-112
2r2l_A	213-250;251-289;111-144;145-182	0.81163;0.73737;0.81895;0.81895	TP	
2r8w_B	No repeats found			
2r94_C	No repeats found			
2r9u_A	No repeats found			
2r9u_B	No repeats found			
2r9u_C	No repeats found			
2r9u_D	No repeats found			
2rfa_A	149-195;77-113;114-148	0.78537;0.78383;0.78537	TP	
2rfm_A	No repeats found			
2rfm_B	No repeats found			
2rij_A	No repeats found			
2rl1_A	No repeats found			
2rl2_A	No repeats found			
2trc_B	No repeats found			
2uve_B	No repeats found			
2uvf_A	334-356;357-382;383-404;405-440;441-464;465-494;495-539;567-590	0.54953;0.60814;0.60814;0.52233;0.52234;0.63342;0.63342;0.44328	TP	591-602
2uvf_B	142-158;159-188;189-209;217-233;248-273;298-333;334-356;357-382;36-59;383-404;405-440;441-464;465-493;494-541;542-566;567-590;73-88;89-107	0.22514;0.39315;0.31148;0.28456;0.36303;0.39315;0.53734;0.60682;0.25313;0.60682;0.51648;0.51649;0.65464;0.65464;0.51071;0.46097;0.22697;0.37000		120-133;234-247;284-297;591-603;60-72
2uvk_B	No repeats found			
2uwj_G	No repeats found			
2uy1_A	No repeats found			
2uzx_A	No repeats found			
2uzx_C	No repeats found			
2uzy_A	146-167;168-189;190-211;212-233;102-123;124-145	0.58594;0.56857;0.62932;0.62932;0.52757;0.52757	TP	
2uzy_C	146-167;168-189;190-211;212-233;102-123;124-145	0.58588;0.56820;0.62947;0.62947;0.52724;0.52724	TP	
2v04_A	No repeats found			
2v0h_A	273-290;291-318;319-336;354-376;377-401;402-419;420-435	0.61540;0.61540;0.54735;0.59270;0.54537;0.58050;0.54086	TP	
2v0i_A	273-290;291-318;319-336;354-376;377-401;402-419;420-435	0.60886;0.60886;0.55373;0.59192;0.57168;0.57168;0.53225	TP	
2v0j_A	106-125;126-157;168-223;21-40;232-252;253-272;273-290;291-318;319-336;337-359;360-376;377-401;402-419;41-56;420-435;436-451;57-81;82-105	0.46846;;;0.30594;0.46846;0.40917;0.60459;0.66794;0.52935;0.61092;0.66794;0.54885;0.57968;0.31895;0.54362;0.29798;0.34575;0.32446		8-20
2v0k_A	110-125;141-156;183-215;216-252;253-272;273-290;291-318;319-336;337-359;360-376;377-401;402-419;420-435;436-451;9-82	0.30956;0.25334;0.36594;0.36594;0.41189;0.58279;0.65196;0.53961;0.63039;0.65196;0.55370;0.56342;0.56342;0.24259;	TP	126-140;157-171;83-97;98-109
2v0l_A	No repeats found			
2v4h_C	13-42;43-75;76-108	0.79706;0.90545;0.90545	TP	
2v5i_A	No repeats found			
2v5q_C	No repeats found			
2v5q_D	106-138;39-71;72-105	0.94886;0.95498;0.95498	TP	
2v5r_A	No repeats found			
2v5r_B	No repeats found			
2v5s_B	122-167;179-200;201-218;231-273;274-302;23-62;326-356;357-385;63-98	0.51881;0.35188;0.24959;0.59326;0.63749;0.59326;0.58397;0.63749;0.62479	TP	99-113;11-22;-4-10;219-230;314-325
2v70_A	No repeats found			
2v70_B	No repeats found			
2v70_C	No repeats found			
2v70_D	610-633;634-657;516-536;658-684;537-561;562-585;586-609	0.57128;0.60059;0.36604;0.33541;0.49491;0.60059;0.57128	TP	
2v81_A	10-36;114-146;147-176;177-198;37-62;63-82;83-102	0.47173;0.41600;0.43371;0.51084;0.38002;0.41600;0.51084		
2v82_A	No repeats found			
2v9d_A	No repeats found			
2v9d_D	No repeats found			
2v9s_A	375-398;399-423;282-303;304-326;327-350;351-374	0.71019;0.68174;0.44118;0.59751;0.74417;0.74417	TP	
2v9s_B	375-398;399-423;282-303;304-326;327-350;351-374	0.72009;0.69045;0.43590;0.62620;0.73296;0.73296	TP	
2v9s_C	No repeats found			
2v9s_D	399-423;282-303;304-326;327-350;351-375	0.76170;0.39432;0.61921;0.71564;0.76170	TP	
2v9t_B	376-399;400-423;283-303;304-327;328-351;352-375	0.73747;0.70235;0.40132;0.65217;0.72195;0.73747	TP	
2vbm_A	No repeats found			
2vc6_B	110-145;165-193;19-50;209-239;240-269;51-86;87-109	0.53650;0.40658;0.53627;0.53656;0.47088;0.53656;0.44255	TP	
2vd4_A	116-132;133-220;23-61;231-252;253-272;273-290;291-318;319-336;337-359;360-376;377-401;402-419;420-435;76-91	0.30258;;0.54491;0.54491;0.41416;0.60460;0.66630;0.54836;0.62202;0.66630;0.55670;0.57460;0.55546;0.44968	TP	221-230;436-447;62-75;8-22;92-100
2vdc_A	No repeats found			
2vdc_C	No repeats found			
2vdc_E	No repeats found			
2vdh_F	No repeats found			
2vdn_A	No repeats found			
2vdo_A	No repeats found			
2vdu_B	No repeats found			
2vdu_D	No repeats found			
2vfn_A	271-290;291-319;320-347;348-379;380-426;427-448;140-165;449-470;471-496;497-524;189-270	0.44272;0.50716;0.58020;0.58020;0.56406;0.56532;0.30657;0.56532;0.43832;0.37145;	TP	
